Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150126, 09:30:01.000, AAPL, P, 114.0000, 20150130, 3.19, 3.20, 3.19, 3.20, 12.77, 4, 2
20150126, 09:30:01.000, AAPL, C, 116.0000, 20150130, 1.96, 1.96, 1.91, 1.91, 46.59, 24, 2
20150126, 09:30:01.000, AAPL, P, 95.0000, 20150213, 0.31, 0.31, 0.30, 0.30, 3.93, 13, 2
20150126, 09:30:01.000, AAPL, C, 120.0000, 20150206, 1.05, 1.05, 1.04, 1.04, 31.35, 30, 2
20150126, 09:30:01.000, AAPL, C, 130.0000, 20150417, 1.24, 1.24, 1.24, 1.24, 18.60, 15, 1
20150126, 09:30:01.000, AAPL, P, 130.0000, 20150220, 17.00, 17.00, 17.00, 17.00, 1156.00, 68, 3
20150126, 09:30:01.000, AAPL, C, 110.0000, 20150220, 6.15, 6.20, 6.15, 6.20, 61.60, 10, 2
20150126, 09:30:01.000, AAPL, P, 109.0000, 20150130, 1.25, 1.25, 1.25, 1.25, 1.25, 1, 1
20150126, 09:30:01.000, AAPL, P, 108.0000, 20150130, 1.06, 1.06, 1.01, 1.01, 2.07, 2, 2
20150126, 09:30:01.000, AAPL, C, 105.0000, 20150417, 11.30, 11.30, 11.30, 11.30, 327.70, 29, 1
20150126, 09:30:01.000, AAPL, C, 118.0000, 20150130, 1.28, 1.28, 1.22, 1.22, 16.16, 13, 2
20150126, 09:30:01.000, AAPL, C, 125.0000, 20150417, 2.05, 2.06, 2.05, 2.06, 185.35, 90, 2
20150126, 09:30:01.000, AAPL, C, 113.0000, 20150130, 3.32, 3.45, 3.32, 3.45, 30.79, 9, 2
20150126, 09:30:01.000, AAPL, P, 125.7100, 20150417, 14.50, 14.50, 14.50, 14.50, 29.00, 2, 1
20150126, 09:30:01.000, AAPL, P, 110.0000, 20150130, 1.57, 1.60, 1.57, 1.60, 329.57, 206, 2
20150126, 09:30:01.000, AAPL, C, 110.0000, 20150320, 7.00, 7.17, 7.00, 7.17, 120.67, 17, 4
20150126, 09:30:01.000, AAPL, C, 100.0000, 20150320, 14.95, 14.95, 14.95, 14.95, 149.50, 10, 1
20150126, 09:30:01.000, AAPL, P, 95.0000, 20150417, 1.09, 1.09, 1.09, 1.09, 27.25, 25, 2
20150126, 09:30:01.000, AAPL, P, 110.0000, 20150320, 3.65, 3.90, 3.65, 3.65, 103.20, 28, 4
20150126, 09:30:01.000, AAPL, P, 106.0000, 20150130, 0.65, 0.65, 0.65, 0.65, 3.25, 5, 1
